kind,group,id,name_zh,path,bytes,sha256,native_name_matches,native_check
native_asset_package,HomeLifeKit,HL_Cut_Edge,HL_Cut_Edge,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/food_tray_bread/HL_Cut_Edge.uasset,21326,ab686aef881ae55c8891d6c2929a18af4acc81146c2854966f351b75a81956d3,,
native_asset_package,HomeLifeKit,HL_Glazed_Cream_Bowl,HL_Glazed_Cream_Bowl,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/food_tray_bread/HL_Glazed_Cream_Bowl.uasset,21425,c0df6f084181c13229a610782f3eb882632887ba17a081c5e510af2b1879dc2b,,
native_asset_package,HomeLifeKit,HL_Stew,HL_Stew,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/food_tray_bread/HL_Stew.uasset,21282,9f836a3a1accfcfe1c524077389adc47a5a59094c08794f233e6e9b9c884140a,,
native_asset_package,HomeLifeKit,HL_Warm_Oak,HL_Warm_Oak,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/food_tray_bread/HL_Warm_Oak.uasset,21326,f26b0afce200d2f71d2c7712d8eac3a3d3231e111b67327f04c57ad6094b0b24,,
native_asset_package,HomeLifeKit,grain_chest,粮食箱,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/grain_chest/grain_chest.uasset,95344,b1c7c7ca9c348ec4d3152064a0fa2c0e27e31bd64da12918e76f31ed0a7242ce,,
native_asset_package,HomeLifeKit,HL_Brass,HL_Brass,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/grain_chest/HL_Brass.uasset,21249,f7347d6926f0b9b8763a680b6a24c9337c4d210da66ec8d103b10b8e5e3e6b4b,,
native_asset_package,HomeLifeKit,HL_Cut_Edge,HL_Cut_Edge,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/grain_chest/HL_Cut_Edge.uasset,21282,abd96d67b01f8d28371915ca904e417a6888bb1136bd482ccd9c87afadf06e5c,,
native_asset_package,HomeLifeKit,HL_Forged_Iron,HL_Forged_Iron,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/grain_chest/HL_Forged_Iron.uasset,21315,df569a1d1396ec9e7997a054146a012132cd6abdba04f1ad726b522834f6e7ab,,
native_asset_package,HomeLifeKit,HL_Honey_Plank,HL_Honey_Plank,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/grain_chest/HL_Honey_Plank.uasset,21315,ca9c6a07893d13b9ff52fb9f705135257fe01b5eeeede8a7745380e240e4158b,,
native_asset_package,HomeLifeKit,HL_Timber_Recess,HL_Timber_Recess,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/grain_chest/HL_Timber_Recess.uasset,21337,7b66c73aa78095a7f148b0d1b843281587c1d715f5290ddfa68db2e5045de2cd,,
native_asset_package,HomeLifeKit,HL_Warm_Oak,HL_Warm_Oak,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/grain_chest/HL_Warm_Oak.uasset,21282,2ad7c81a6cf83083b3bbfd827549e2dd2a8b8c5361b9d4ef2225dd15a657e595,,
native_asset_package,HomeLifeKit,HL_Cut_Edge,HL_Cut_Edge,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/table_communal_2_6m/HL_Cut_Edge.uasset,21370,e9f25936b585aad14ba250c58011ae85405fb762e12f24501463e828560f368b,,
native_asset_package,HomeLifeKit,HL_Honey_Plank,HL_Honey_Plank,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/table_communal_2_6m/HL_Honey_Plank.uasset,21403,c9d6a9ead02c856f3e4257180af4f335188f6aa62a87a51785b990174f0810dc,,
native_asset_package,HomeLifeKit,HL_Timber_Recess,HL_Timber_Recess,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/table_communal_2_6m/HL_Timber_Recess.uasset,21425,7dc02a4d00aa15784dc51f5d109f04471f8257ce379e14a61a6e3a3fecdfb1ae,,
native_asset_package,HomeLifeKit,HL_Warm_Oak,HL_Warm_Oak,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/table_communal_2_6m/HL_Warm_Oak.uasset,21370,2401fe2a2fa462b7c6bb9a4bd18af699ec6e28026eac776c99abab9a56a89f00,,
native_asset_package,HomeLifeKit,table_communal_2_6m,2.6米公共餐桌,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/table_communal_2_6m/table_communal_2_6m.uasset,69740,dca04929c7bcd057f1f3c0f2f930a8b70f8e5c3d8e65fdf2ac12c900b3ac34e1,,
native_asset_package,HomeLifeKit,HL_Cut_Edge,HL_Cut_Edge,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/table_dining_1_2m/HL_Cut_Edge.uasset,21337,668477d9b7fdfc8612f49168c061044d2fec2bfd862210453cab17c652916981,,
native_asset_package,HomeLifeKit,HL_Honey_Plank,HL_Honey_Plank,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/table_dining_1_2m/HL_Honey_Plank.uasset,21370,bc5ec9688a2687bbd2944b842079ebfbd7ca9e5646d43c33cc7d67633a6b00ff,,
native_asset_package,HomeLifeKit,HL_Timber_Recess,HL_Timber_Recess,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/table_dining_1_2m/HL_Timber_Recess.uasset,21392,3e7df603abd18f0072559df6810cd6ab83a62c57a0acc1a08a09b2c92f11ff72,,
native_asset_package,HomeLifeKit,HL_Warm_Oak,HL_Warm_Oak,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/table_dining_1_2m/HL_Warm_Oak.uasset,21337,53b31241f5410f8471f30da1b217bbbb2cc54d53fe1c778eb356bc7a0b25866e,,
native_asset_package,HomeLifeKit,table_dining_1_2m,1.2米家用餐桌,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/table_dining_1_2m/table_dining_1_2m.uasset,63199,3b748a3d1cedb5865d2ae976f6f0061438e9bd8954d554c1e8bae352083634fe,,
native_asset_package,PublicWallKit,public_wall_foundation_2m,公共城墙石基座,ThreeHearthsVillage/Content/ThreeHearths/Generated/PublicWallKit/public_wall_foundation_2m/public_wall_foundation_2m.uasset,49830,c1be4fb596ee847c331416a14559027635bdc0b663f0da45b61a6d40e9c824a1,,
native_asset_package,PublicWallKit,SK_BlueGrey_Stone,SK_BlueGrey_Stone,ThreeHearthsVillage/Content/ThreeHearths/Generated/PublicWallKit/public_wall_foundation_2m/SK_BlueGrey_Stone.uasset,25905,dee0f8c3a2b32d57a18595a41532779995600abb352541a50b0794d7fe69496c,,
native_asset_package,PublicWallKit,SK_Stone_Edge,SK_Stone_Edge,ThreeHearthsVillage/Content/ThreeHearths/Generated/PublicWallKit/public_wall_foundation_2m/SK_Stone_Edge.uasset,25905,74e8d5dbc81fe33cb72095f43f5e55d08165a7d71419931838cade21c3fc33e7,,
native_asset_package,PublicWallKit,SK_Stone_Shadow,SK_Stone_Shadow,ThreeHearthsVillage/Content/ThreeHearths/Generated/PublicWallKit/public_wall_foundation_2m/SK_Stone_Shadow.uasset,25783,a27d72f87adcaecd6f134e3a99a1b65e30e7a1cd40ac592e52e7d577e2f1ad89,,
native_asset_package,PublicWallKit,public_wall_parapet_2m,公共城墙木护栏,ThreeHearthsVillage/Content/ThreeHearths/Generated/PublicWallKit/public_wall_parapet_2m/public_wall_parapet_2m.uasset,50751,4c7f7a2e31d21d2fa55f4c65fa0963ac4b7041e8c54f41e4bafdc6fe239bc129,,
native_asset_package,PublicWallKit,VK_Chestnut,VK_Chestnut,ThreeHearthsVillage/Content/ThreeHearths/Generated/PublicWallKit/public_wall_parapet_2m/VK_Chestnut.uasset,25749,b93e0c5927ca7fd7677d4516f76da7d0c7f1d19f78dbc21401845ed6902872ee,,
native_asset_package,PublicWallKit,VK_Cut_Oak,VK_Cut_Oak,ThreeHearthsVillage/Content/ThreeHearths/Generated/PublicWallKit/public_wall_parapet_2m/VK_Cut_Oak.uasset,25954,f69904ea5e15324301d52ba019c3791601daf641d5f5dd4366bd77028a6dcb58,,
native_asset_package,PublicWallKit,VK_Honey_Plank,VK_Honey_Plank,ThreeHearthsVillage/Content/ThreeHearths/Generated/PublicWallKit/public_wall_parapet_2m/VK_Honey_Plank.uasset,25996,82966c0d201b9ea064e9a97e1f0ff805c5d5868454e29c3e2b44ffb7bed9d9a4,,
native_asset_package,PublicWallKit,public_wall_stone_2m,公共城墙石墙段（复用城堡墙几何）,ThreeHearthsVillage/Content/ThreeHearths/Generated/PublicWallKit/public_wall_stone_2m/public_wall_stone_2m.uasset,65234,beb806afc8b0901cbd11f058e58eddc4172838e260b88f5bf87eb5422476bf30,,
native_asset_package,PublicWallKit,SK_BlueGrey_Stone,SK_BlueGrey_Stone,ThreeHearthsVillage/Content/ThreeHearths/Generated/PublicWallKit/public_wall_stone_2m/SK_BlueGrey_Stone.uasset,21683,25b18f5b0d07c5b1b3a8ee96568280b67bf6015b2859625098258490b744b49a,,
native_asset_package,PublicWallKit,SK_Stone_Edge,SK_Stone_Edge,ThreeHearthsVillage/Content/ThreeHearths/Generated/PublicWallKit/public_wall_stone_2m/SK_Stone_Edge.uasset,25463,4d749b17f5cd0e45ebbd6399ebde4492089a9d7a03619a93a2369a249b49a024,,
native_asset_package,PublicWallKit,SK_Stone_Shadow,SK_Stone_Shadow,ThreeHearthsVillage/Content/ThreeHearths/Generated/PublicWallKit/public_wall_stone_2m/SK_Stone_Shadow.uasset,21659,909eae955de320882eb603eca38dbcf8d916bc18b3ffe1631c3b3db71c5b2d11,,
native_asset_package,PublicWallKit,public_wall_walkway_2m,公共城墙木步道,ThreeHearthsVillage/Content/ThreeHearths/Generated/PublicWallKit/public_wall_walkway_2m/public_wall_walkway_2m.uasset,52155,25015fc4cca245ac1093e28dd42202a522177331892d2d9db62e396c7be368f3,,
native_asset_package,PublicWallKit,VK_Chestnut,VK_Chestnut,ThreeHearthsVillage/Content/ThreeHearths/Generated/PublicWallKit/public_wall_walkway_2m/VK_Chestnut.uasset,25745,0c047d8b5db38c22f85caf3290ec6b522b39e1176c379138e4b052b818176c86,,
native_asset_package,PublicWallKit,VK_Cut_Oak,VK_Cut_Oak,ThreeHearthsVillage/Content/ThreeHearths/Generated/PublicWallKit/public_wall_walkway_2m/VK_Cut_Oak.uasset,25954,4cdfa8a932d18f68322c5084e65f1e4b7ac22940bd99349f85ea8a069978e62d,,
native_asset_package,PublicWallKit,VK_Honey_Plank,VK_Honey_Plank,ThreeHearthsVillage/Content/ThreeHearths/Generated/PublicWallKit/public_wall_walkway_2m/VK_Honey_Plank.uasset,25997,31063dff28b0e54cbbed2bd364ffaeaea4a85ffa0406ec55bbe85f923cb93f9b,,
native_asset_package,ResidentKit,apron_linen_short,亚麻短围裙,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/apron_linen_short/apron_linen_short.uasset,46348,08df6fa9a06978e9d4c4fc4cf076b617475eda8ade538a2b14486d91a1be5dcb,,
native_asset_package,ResidentKit,RK_Cream_Linen,RK_Cream_Linen,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/apron_linen_short/RK_Cream_Linen.uasset,21384,a0c58df4a9e20011dcbfab80c769a67e4c42c7cdb3fc0892237a35514d15c106,,
native_asset_package,ResidentKit,RK_Golden_Straw,RK_Golden_Straw,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/apron_linen_short/RK_Golden_Straw.uasset,21395,16a226139b238f236c9b73d9c800e8012b5c277d17f92ea8876e8dff3a556f7f,,
native_asset_package,ResidentKit,backpack_bedroll,背包与铺盖卷,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/backpack_bedroll/backpack_bedroll.uasset,67108,81461b913b85a78a0d54fb23d1fbb9da209b0c277934d595f0392a226015e8c5,,
native_asset_package,ResidentKit,RK_Brass,RK_Brass,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/backpack_bedroll/RK_Brass.uasset,21304,805ff45626291b99db554368ef30d45786174faaae80bec74bd9d46667971afe,,
native_asset_package,ResidentKit,RK_Chestnut_Leather,RK_Chestnut_Leather,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/backpack_bedroll/RK_Chestnut_Leather.uasset,21425,bdade875ffaa9de9d664d13982ba01f9177ab44582f0cf8634b9b412706cbe42,,
native_asset_package,ResidentKit,RK_Cream_Linen,RK_Cream_Linen,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/backpack_bedroll/RK_Cream_Linen.uasset,21370,e0c90a08ff9dffe04e596034b00d8f484eb7b0efc0a3024fe66381bc3211fe14,,
native_asset_package,ResidentKit,RK_Dark_Leather,RK_Dark_Leather,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/backpack_bedroll/RK_Dark_Leather.uasset,21381,8940d703e796ff86dfdb93688fcc11b342b9005ee3268670b50ad4033e3a3a18,,
native_asset_package,ResidentKit,bag_crossbody_leather,皮革斜挎包,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/bag_crossbody_leather/bag_crossbody_leather.uasset,60385,6e672d93e96767b650580d7dfc37675ed3c4a1a572cef2677a91a35e6b94bfd9,,
native_asset_package,ResidentKit,RK_Brass,RK_Brass,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/bag_crossbody_leather/RK_Brass.uasset,21359,359908b585dc6a8d0eb074b57094de755593afd4973aa88d143a36ec1d826bae,,
native_asset_package,ResidentKit,RK_Chestnut_Leather,RK_Chestnut_Leather,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/bag_crossbody_leather/RK_Chestnut_Leather.uasset,21480,14c1c07f90763c43e812c056eea16cf2b46903d370512845b1bb9b944511ba17,,
native_asset_package,ResidentKit,RK_Dark_Leather,RK_Dark_Leather,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/bag_crossbody_leather/RK_Dark_Leather.uasset,21436,8dcd9013ae762d644271916d7244c0b8bab71c0a96ae3b23e727faa1faa9670a,,
native_asset_package,ResidentKit,beard_neat_silver,整齐银胡须,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/beard_neat_silver/beard_neat_silver.uasset,50633,5f8c72ba7eae206c091475364091389dcf54e358daa0497cc4b66d6fc2495183,,
native_asset_package,ResidentKit,RK_Hair_Silver,RK_Hair_Silver,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/beard_neat_silver/RK_Hair_Silver.uasset,21370,5e466aec82f237d7347a01bbbad970081c0dcc3548a4050866542e9bf9032ee7,,
native_asset_package,ResidentKit,RK_Hair_Silver_Edge,RK_Hair_Silver_Edge,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/beard_neat_silver/RK_Hair_Silver_Edge.uasset,21425,2a9152e150084f4d9efb2dd04a50bad7a5a362e590820d6e29abf9d64446d2ef,,
native_asset_package,ResidentKit,cap_merchant_plum,梅紫商人帽,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/cap_merchant_plum/cap_merchant_plum.uasset,65550,4e7987be95e047b756d824f681a544895faf1ab2194be1878568db44509ee220,,
native_asset_package,ResidentKit,RK_Dark_Leather,RK_Dark_Leather,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/cap_merchant_plum/RK_Dark_Leather.uasset,21392,9f249fc7849aa5d2a729c6c33d5841edf6a96e7503ef464d24b74ddf348bbccb,,
native_asset_package,ResidentKit,RK_Plum_Cloth,RK_Plum_Cloth,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/cap_merchant_plum/RK_Plum_Cloth.uasset,21370,c5a5072fcd1cfd70ad1d87d3d5c052528a961b706dc3c29d06e62c4d060aedda,,
native_asset_package,ResidentKit,cape_royal_blue,王室蓝披风,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/cape_royal_blue/cape_royal_blue.uasset,43896,be37ce9a42d94d66fed1c5ae604abfaf5cd9370bdecdaee05ca1a1e2884bde5e,,
native_asset_package,ResidentKit,RK_Brass,RK_Brass,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/cape_royal_blue/RK_Brass.uasset,21296,33c0405682cb9919aaa8515b48038f6bd52d8c5423b0772143bead1c3c1c0f2b,,
native_asset_package,ResidentKit,RK_Royal_Blue,RK_Royal_Blue,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/cape_royal_blue/RK_Royal_Blue.uasset,21351,5640d744838ed7c69a58dc750e76d57b4cb4127bcd0976fd1de1077170c9984d,,
native_asset_package,ResidentKit,hair_braid_auburn,赤褐辫发,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/hair_braid_auburn/hair_braid_auburn.uasset,110372,d79fd6dc070856acfff516541849bf1f50e1260f721cca31bbaebf80086cf215,,
native_asset_package,ResidentKit,RK_Hair_Auburn,RK_Hair_Auburn,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/hair_braid_auburn/RK_Hair_Auburn.uasset,21370,056acc6ad25decb2df9e1aa75e5d51035bdf64ce5b9f10dc6161e0cad9570a29,,
native_asset_package,ResidentKit,RK_Sage_Cloth,RK_Sage_Cloth,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/hair_braid_auburn/RK_Sage_Cloth.uasset,21359,62a979f7a248c2ea8dd344428e05393aa79c6daf8c4b0950c491cec07f773e89,,
native_asset_package,ResidentKit,hair_bun_dark,深色发髻,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/hair_bun_dark/hair_bun_dark.uasset,115897,c15192f1102c583cf4d7c5dc0213491005bdf2cc8bbfdcaa9967f6359058a935,,
native_asset_package,ResidentKit,RK_Hair_Dark,RK_Hair_Dark,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/hair_bun_dark/RK_Hair_Dark.uasset,21304,72817409e9df2eacea9ea100cbf6f4e25be5707e861e2e5e86cf15328231498e,,
native_asset_package,ResidentKit,RK_Warm_Oak_Light,RK_Warm_Oak_Light,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/hair_bun_dark/RK_Warm_Oak_Light.uasset,21359,12e4ef7349637cfcc7ef487e03168903c7d5a7de1ea258ac4bd77d151de18a87,,
native_asset_package,ResidentKit,hair_cropped_dark,深色短发,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/hair_cropped_dark/hair_cropped_dark.uasset,101722,a19f76cd578b23f55cdef64dac47d0679a31c7fe6441ff3540b119caa491c133,,
native_asset_package,ResidentKit,RK_Hair_Dark,RK_Hair_Dark,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/hair_cropped_dark/RK_Hair_Dark.uasset,21348,6d4ee1bfa0bf39aef1c6b67ba557dd912ece684faf803180182568b784c21d30,,
native_asset_package,ResidentKit,hair_swept_silver,银色侧梳发,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/hair_swept_silver/hair_swept_silver.uasset,118831,6e73e411cb2f643f768bba38273c473d788febf25804eb5cc369b6e65f6435ca,,
native_asset_package,ResidentKit,RK_Hair_Silver,RK_Hair_Silver,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/hair_swept_silver/RK_Hair_Silver.uasset,21370,a28d09898086f8bca01f39c2d79c92ee0d7bbaa9c799da4bb2e5e9f9a46c3b2d,,
native_asset_package,ResidentKit,RK_Hair_Silver_Edge,RK_Hair_Silver_Edge,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/hair_swept_silver/RK_Hair_Silver_Edge.uasset,21425,ca1b136f1c2598320bb2f33b97263e97f5d8ca8467393734a83b7b231939cd64,,
native_asset_package,ResidentKit,hair_waves_chestnut,栗色波浪发,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/hair_waves_chestnut/hair_waves_chestnut.uasset,116193,1e1bb9a4db9097dcb98bf1727ab155a45108063b3235b82ef5fee16b872e9b1e,,
native_asset_package,ResidentKit,RK_Hair_Chestnut,RK_Hair_Chestnut,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/hair_waves_chestnut/RK_Hair_Chestnut.uasset,21414,1c2e818eef6aaaf6b66a071090633da11da36ceca591b98943336bbb3c3e56d6,,
native_asset_package,ResidentKit,hat_straw_wide,宽檐草帽,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/hat_straw_wide/hat_straw_wide.uasset,66437,f53b2d3453a2b71e89601e6a9581bf572ca028244d5d38b7c8685e4c85257882,,
native_asset_package,ResidentKit,RK_Chestnut_Leather,RK_Chestnut_Leather,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/hat_straw_wide/RK_Chestnut_Leather.uasset,21403,92fc1d1893afb7564b4c2de95337986e507402135a37bc1f35e23a33789c1e50,,
native_asset_package,ResidentKit,RK_Golden_Straw,RK_Golden_Straw,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/hat_straw_wide/RK_Golden_Straw.uasset,21359,61f21b9b0d92cfa8a8c77e5e29e89133146f1d27e175f3eef13c436dfc74a50d,,
native_asset_package,ResidentKit,headwrap_sage,鼠尾草绿头巾,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/headwrap_sage/headwrap_sage.uasset,114448,2c5dcc659cb86e55137184e5e9b1a2db812432936bb9a0d49cdc3cece390d0e6,,
native_asset_package,ResidentKit,RK_Sage_Cloth,RK_Sage_Cloth,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/headwrap_sage/RK_Sage_Cloth.uasset,21326,29ce39af62ad88310febff1b9331b59fbbf3f225d0440647ec9c2d53adbc079d,,
native_asset_package,ResidentKit,pouch_belt_double,双腰包,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/pouch_belt_double/pouch_belt_double.uasset,54015,8226a1e1a46a238235e0e4f7f7676a29cf29a8f20dd92275fdc8ba755654f2df,,
native_asset_package,ResidentKit,RK_Brass,RK_Brass,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/pouch_belt_double/RK_Brass.uasset,21318,04c845965f228aebf5914dd99015f3bbbb761da8fcaec72c820e2f4b6961cfd2,,
native_asset_package,ResidentKit,RK_Chestnut_Leather,RK_Chestnut_Leather,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/pouch_belt_double/RK_Chestnut_Leather.uasset,21439,69b4651f9d0e207802f062f52a6430563bb9cfdcdf1f95d1ae020bac3a4ab9fc,,
native_asset_package,ResidentKit,RK_Dark_Leather,RK_Dark_Leather,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/pouch_belt_double/RK_Dark_Leather.uasset,21395,7ef22d9e690a2d9dedae7ed2d7e3879c1247cb379bf4fd3680240bdd8d63b30f,,
native_asset_package,ResidentKit,RK_Muted_Red_Cloth,RK_Muted_Red_Cloth,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/scarf_red/RK_Muted_Red_Cloth.uasset,21340,b776e920734e56d8959201e74329de1feeebf73faad908bcf57180e4e8e403da,,
native_asset_package,ResidentKit,scarf_red,红围巾,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/scarf_red/scarf_red.uasset,45849,9c2a9a5c3449db2a9a220680717e34d393b82e55a2682fd31afc6a2686fd460d,,
native_asset_package,ResidentKit,RK_Ochre_Cloth,RK_Ochre_Cloth,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/shawl_ochre/RK_Ochre_Cloth.uasset,21318,98a41e2ad458552bf27c855f3eac137d9fbe8fd8a7527b0221b5146424d43702,,
native_asset_package,ResidentKit,shawl_ochre,赭黄披肩,ThreeHearthsVillage/Content/ThreeHearths/Generated/ResidentKit/shawl_ochre/shawl_ochre.uasset,102405,5d11e31659892e5670fde9736c1a8d743dbf44252819d15b8cff02cc9b6796a9,,
native_asset_package,SocietyKit,castle_buttress_stone,城堡石扶壁,ThreeHearthsVillage/Content/ThreeHearths/Generated/SocietyKit/castle_buttress_stone/castle_buttress_stone.uasset,48308,6940335b5a34b085e32363442b85c09ba593b75c4b5fa45c65f973dba6824054,,
native_asset_package,SocietyKit,SK_BlueGrey_Stone,SK_BlueGrey_Stone,ThreeHearthsVillage/Content/ThreeHearths/Generated/SocietyKit/castle_buttress_stone/SK_BlueGrey_Stone.uasset,21610,f141d18d8beb47dbb101249ad58b3457de7e5ba1a4bf1dc5d4d5fb872a398f2d,,
native_asset_package,SocietyKit,SK_Stone_Edge,SK_Stone_Edge,ThreeHearthsVillage/Content/ThreeHearths/Generated/SocietyKit/castle_buttress_stone/SK_Stone_Edge.uasset,21566,f30ad7429f2ccaf81c1af2b7117baa9842e0dc76eb844bfb9b8d7a3ed0f6e6a5,,
native_asset_package,SocietyKit,castle_gate_arch_4m,4米城门石拱,ThreeHearthsVillage/Content/ThreeHearths/Generated/SocietyKit/castle_gate_arch_4m/castle_gate_arch_4m.uasset,154901,1bc3e24f6151f08f92c9c488faccda849b9e0b6df4b1e6d8d02a9cfefba6ca35,,
native_asset_package,SocietyKit,SK_BlueGrey_Stone,SK_BlueGrey_Stone,ThreeHearthsVillage/Content/ThreeHearths/Generated/SocietyKit/castle_gate_arch_4m/SK_BlueGrey_Stone.uasset,21577,c01ca8f408a36dfd5158ebcc7b08df06864ec5eeef19fb12d9005f2770c04cd6,,
native_asset_package,SocietyKit,SK_Stone_Edge,SK_Stone_Edge,ThreeHearthsVillage/Content/ThreeHearths/Generated/SocietyKit/castle_gate_arch_4m/SK_Stone_Edge.uasset,21533,e025ee5a2063dfa9bbc59135a66c7897c137845497bcaffea2ecc66b46a4380d,,
native_asset_package,SocietyKit,SK_Stone_Shadow,SK_Stone_Shadow,ThreeHearthsVillage/Content/ThreeHearths/Generated/SocietyKit/castle_gate_arch_4m/SK_Stone_Shadow.uasset,21555,cddcc8171e35d020be2aa04a0b5d4837c49d3126be7a2b38f4273df033edd88c,,
native_asset_package,SocietyKit,castle_gate_oak_pair,双扇橡木城门,ThreeHearthsVillage/Content/ThreeHearths/Generated/SocietyKit/castle_gate_oak_pair/castle_gate_oak_pair.uasset,75320,bd8a0f2331e059aa2cafd8856c1bf25940d537438d1e9c26ea5b304277328299,,
native_asset_package,SocietyKit,SK_Cut_Oak,SK_Cut_Oak,ThreeHearthsVillage/Content/ThreeHearths/Generated/SocietyKit/castle_gate_oak_pair/SK_Cut_Oak.uasset,21511,2463c1525fd5034796ae2313e63cae21cd68ac17e2590877898d5b7ed859852b,,
native_asset_package,SocietyKit,SK_Forged_Iron,SK_Forged_Iron,ThreeHearthsVillage/Content/ThreeHearths/Generated/SocietyKit/castle_gate_oak_pair/SK_Forged_Iron.uasset,21555,a5b0ebf03a929bbea52bedd69bce32aca0c4f30f2ae1a659aeea25fadd8e8f0d,,
native_asset_package,SocietyKit,SK_Honey_Plank,SK_Honey_Plank,ThreeHearthsVillage/Content/ThreeHearths/Generated/SocietyKit/castle_gate_oak_pair/SK_Honey_Plank.uasset,21555,6677de53dc79dfa2086d0a2257eb8f2c479d7d95d45819a4207c53ff2b385fa0,,
native_asset_package,SocietyKit,castle_tower_battlement_cap_4m,塔楼垛口顶段,ThreeHearthsVillage/Content/ThreeHearths/Generated/SocietyKit/castle_tower_battlement_cap_4m/castle_tower_battlement_cap_4m.uasset,78808,43c4f4d44f1ac58d9598d6a8b99e12ab85c2616072e69c965335d75474904585,,
native_asset_package,SocietyKit,SK_BlueGrey_Stone,SK_BlueGrey_Stone,ThreeHearthsVillage/Content/ThreeHearths/Generated/SocietyKit/castle_tower_battlement_cap_4m/SK_BlueGrey_Stone.uasset,21709,07d5d4ff8f21589b8b25a6ccbff4a02fc75f1297b02ba13f5bb9e5c32127559c,,
